,Virginia,California,Florida,New York,Massachusetts,the District of Columbia,Colorado,New Jersey,Nevada,Washington,Texas,Indiana,Montana,Wisconsin,Oregon,Arizona,New Hampshire,North Carolina,Georgia,Hawaii,Vermont,Ohio,South Carolina,Minnesota,Missouri,Michigan,Illinois,Maryland,Idaho,Utah,Tennessee,Connecticut,Oklahoma,West Virginia,Pennsylvania,Mississippi,Nebraska,Iowa,Kansas,Rhode Island,South Dakota,Alaska,Louisiana,New Mexico,Delaware,Alabama,North Dakota,Arkansas,Wyoming,Maine,Kentucky
2021-04-01,306302.9816629878,636291.4716041515,284957.539111329,362020.88082592003,501215.81298585114,631504.6914532298,470489.39305554115,388005.168643139,350975.18218854157,481579.7965525451,232468.92723036246,186271.44859639797,337084.29561675043,216506.0425569537,433622.84295234067,334664.09631551435,356753.17642953614,244100.97212627833,240266.64586048466,677821.7849328038,257087.82368733172,178306.06521469727,215767.21796850124,281696.247688622,190079.02775084286,190554.15933302845,207314.94009315167,349393.0671893708,394485.8111760441,419551.09411451896,219420.5482952079,309127.3670578259,156703.71896948214,127886.9555862574,214248.79615690128,142215.71816347295,208890.5016411049,170848.32250123713,172353.84955339556,357723.862516951,231684.88998718583,309216.148600112,172426.79096443855,231662.25900242807,308736.4545697081,170926.61765401464,215761.93818059118,148147.56864319177,273766.4297614947,289687.62365887006,162256.62373021664
2021-05-01,310448.45338620717,647078.7924122765,290224.920991757,366267.78687668423,508589.8754668094,637069.2449869425,479394.3258941335,393134.5419962625,356977.9144862683,491138.6518243092,236646.16719614118,189368.0298355827,346211.7005753727,219661.29689437555,441387.1103463594,343185.51196460426,364147.9833891744,248649.38331808767,244836.55393101415,688113.628280626,261325.7386684244,180882.33068734757,219034.9356499031,285842.00664360245,193404.82348267795,193804.25025775994,209577.01971368815,354295.86250223476,407303.11882851506,429609.3714678308,223297.5358161504,313648.0750080229,158667.4277282355,129397.29315438609,217169.21756397738,144009.34739595995,212169.01597873998,172691.42651857823,175204.45185260815,363618.21069064364,235374.1364500732,311136.61644680944,173306.7860945314,235222.08318244186,312960.20883952104,173178.88900589233,217379.6748755411,150135.04186653128,276607.42723728996,295622.24482117075,164071.48295797323
2021-06-01,314525.09205205605,658559.4674456384,296651.1694890985,370305.1640772866,515340.56100546726,642347.6499343415,488120.70250089996,398166.78365624585,363672.2362091581,500360.1272730685,241117.60339560432,192404.23733214955,354979.3365404893,223269.1603446944,448452.3286593673,352325.15823121293,371364.36814508215,253745.23117026142,249764.4059295403,699576.3449655414,266804.46989744325,183511.2316684407,222884.71429114533,290344.01927672676,196629.8987881927,197151.36735310894,212020.49210313326,358639.84447087947,418533.1306147592,439849.5213052165,228083.4775574298,317933.48240933934,160811.30759153797,130921.86285691778,220240.53825151222,145906.5204199842,215375.28220015598,174709.8545510056,178055.00946709668,368983.7794575162,239362.90496349963,313797.1100415792,174498.97886595697,238869.64102319538,317677.7396233273,175869.72638297218,219615.29176842017,152467.86653984967,279041.32965296024,302454.86688138597,166113.18353936428
2021-07-01,317649.8225457592,669387.4707861257,303374.8116307885,374416.16826497816,519745.64028574125,645471.7708124114,495415.29153170256,402756.1178076623,370508.0689785126,508198.2076004781,245400.54218509802,195009.87344501025,362539.79780936934,226344.46755993343,454705.0521414341,361315.54913828376,376675.01034342666,258485.99198315068,254311.3193498062,710096.797433983,273145.83549645933,185377.4545798919,226810.42701821993,294210.5768059626,199093.2363685506,199677.22232363382,214581.8074191201,361738.7070825908,427118.4979706242,449169.02149391704,232946.78266030713,320835.270272986,162639.76403785366,131572.67929724467,222524.66112088528,147858.4617419575,217680.00058319978,176484.73795181455,180500.6833787783,372757.73513051966,243246.69032428515,317642.1501661515,175439.53041539923,242138.1420431555,321557.0070877072,178609.54015175684,221812.08173857568,154820.68636692752,281231.9972404197,308873.3790267554,167786.92808088436
2021-08-01,319379.96593782847,677320.6875078289,309537.3197556413,377642.23261059425,521252.1142430092,645753.9792738782,500599.6687967351,405947.3833110533,376931.9299790534,513259.4572723045,248847.17787654707,196729.18992341126,368943.82075240806,227896.43510289385,459338.2311066031,369415.119237033,378740.028136969,262002.33311973992,257982.86957913823,717798.3873089239,277288.184409797,186049.84460085104,229935.69282939748,296300.1483160937,200565.9049751257,200809.6293771953,216594.98231803253,363305.793103169,432688.1400202627,456574.4274150401,236795.4394325353,321903.9786080466,164099.86486947435,131319.6975918271,223516.71499666676,149618.6045103647,218666.3265617674,177567.52142636638,182145.0826851679,374533.60762682447,246154.03713165977,321102.13821266213,175707.7532343789,244745.08873460806,323922.9803341409,180804.196373353,223492.764852528,156815.63933514888,283250.41285170504,312902.4421685845,168731.96514214008
2021-09-01,319896.75884417613,683189.7768923187,314714.2636077863,380066.60858181,520818.6440221124,644203.0111434485,504040.70009495615,407960.5827085657,382426.10865752166,516502.9899606472,251524.7740947526,197567.0288291319,373938.3353559845,228186.2797621592,462890.4044608592,376337.2365039547,378116.14411945833,264335.3857346697,260936.37392026637,724294.5997733106,279323.3136154446,185685.9441945809,232256.7719784434,296775.7634493022,201178.7699406233,200695.59403283653,217776.57446980392,363607.0021431814,436120.50044303946,462272.093570136,239495.6424478337,321147.56011798105,165060.24714588365,130077.95151101926,222968.40086913598,150942.09279359438,218468.9475988359,178066.2344388289,182944.26868594403,374681.28233365336,247983.22736189255,324302.3705298873,175446.85422367885,246457.86297886245,324598.6741631601,182268.4535007451,224428.4420496159,158090.71833089704,285073.46329522156,314483.32299782103,168816.06362227187
2021-10-01,320455.9349599351,688312.1146746125,319716.69108996616,382490.2815537986,520642.1151940779,643621.6456559947,507640.4133456129,409712.1479710888,387440.49679821683,518859.25870088843,254142.4810107689,198471.25911734346,378687.75445410545,228054.78447911632,466068.87733945384,382614.3656273218,376981.3044900223,266525.07557209453,264285.3800730503,731901.4846907571,279708.6124148368,185493.8395682932,234605.41631314252,296893.59915443324,201949.62683800174,200507.38868614208,218702.05413625136,364136.4994762419,438969.55763900693,467056.37857037474,242105.56739067682,320466.66428801394,166492.69129601025,129603.92393949746,222544.65451123356,152371.39653220118,218399.44510264773,178615.88008197342,183477.17228645005,374640.97589050286,249514.24388060477,326531.98247325094,175682.5930118207,247946.49418853296,325432.2680599578,183673.52404000095,225240.73743218867,159286.71441746378,287228.20996800734,314914.22817612905,169080.80742511796
2021-11-01,321791.3836995366,694670.0476913993,325168.5211269646,385185.76183772815,521776.10057741246,643971.2492292238,512477.5485074523,412228.38630300673,392803.9300130259,522129.5914427864,257352.32234819,199927.33479492262,383604.3014751628,228534.06375871468,469712.40505459945,388665.7246699881,377465.6103300935,269357.63350376766,268431.1105968889,741747.9911927534,281002.427126557,185941.81396869195,237516.79753773936,297848.79828750016,203332.05640592877,200893.42106248505,219991.1744483091,365330.6685027447,442118.49970950704,471747.3360874287,245657.72657799404,320688.27917500795,168276.47063932192,129950.20997554425,222795.99012826258,154386.2646765672,219107.60514108997,179542.11810166328,184327.46408297247,375453.15221730544,251675.02359877314,328103.19946882705,176638.82209550953,249849.4471299676,327156.45279492304,185562.42969037883,226182.86969083085,160749.98936035222,289860.4178161751,316344.22683660017,169814.1004108734
2021-12-01,324084.7952808581,702241.4190138793,330966.47943933523,387985.8760042489,524052.8022057945,644293.535845323,518290.29818498465,415305.82312477706,398147.81553987064,526567.729447445,260974.56012344803,201754.0214692284,389188.8886593164,229590.96704640813,473712.1321425652,394360.74080540665,379594.6326704605,272541.6799772089,273128.54483837605,752029.2358142193,282982.59461230546,186837.95751813904,240744.7934120016,299459.370649968,205277.12644468065,201763.72191317644,221902.63270612792,367373.7841642662,445912.3742263859,476899.66612691496,249805.02034134875,322303.3995701996,170337.4667458691,130749.30169499393,223881.6044100039,156567.81262696793,220550.37240675694,180777.8779812299,185548.2611577506,377114.382254861,254689.46484373944,329880.93987521116,177919.9903493321,252285.75581153002,329950.0149594655,187615.667363822,227621.80142409782,162518.86033520498,292752.37277468573,318578.60427251214,170986.56878143424
2022-01-01,327905.6981024297,712298.9415195478,338083.0963400898,391125.29703764716,529316.3069695347,645328.2892838008,526039.5105005275,419093.46084202826,404784.00967010047,534528.9622151778,265611.45285431034,204556.17233433013,396715.82684884913,231614.0985891918,478959.84531428333,400284.85311564227,385194.8044873287,277392.7746275665,279162.83407080505,767444.3559024419,286908.0935615625,189000.37043679587,244903.30511618112,302609.24224860704,208182.61615746663,204018.97077683013,224630.26911349944,370278.61618366075,450801.07238245336,484260.10141442437,255014.47053233953,326064.93191453716,172960.71681043904,132677.01458646977,226362.2582854637,158446.17956906636,223200.93603940294,182807.44694860678,188044.59695005775,381051.71545150137,258847.5749917616,331249.0253978492,179467.78002428554,255755.97181471228,334137.2182292463,189982.96586278046,229709.4276903528,164659.8831502411,296092.78168839944,322787.7476071506,173141.45836028297
2022-02-01,332377.2918490639,724886.2533281418,346246.3604145635,394906.88276701706,537505.511542154,648914.2430350325,535743.7316881294,423437.3462428395,412430.2684470693,545722.4718308924,270696.28437994025,208205.55199336974,405200.34086278296,234233.5037079306,485691.55139605,406988.34070027946,393741.05881982244,283474.5075388706,285932.2930336645,787410.766430906,291730.4661080755,192168.65272523448,249741.59147344928,306750.4148943128,211866.64803218725,207518.2271950818,228079.1083720276,373809.53871985944,457226.38051044027,493941.28493668936,260998.5967829166,331445.3453064842,175854.5027944725,135028.02043779407,229930.92659647812,159518.6042342726,226856.86487846693,185326.2630816493,191247.948943531,387078.8393475407,263501.1668589094,332293.3061821558,181045.52102816178,260222.68152221185,339162.9772712167,192403.25026692753,231557.49657307193,166774.93775522834,299211.84611220617,328657.52481500775,175939.479246152
2022-03-01,337512.9139564803,739978.2068844383,355712.2589434061,399975.7535782407,548352.4644452388,656125.9488563396,547267.6737273316,428940.59314860916,421361.85283812677,559739.7875683274,276407.983326667,212425.33291899992,415423.3058435679,237392.29035486435,493992.5389854245,415238.8223877381,404868.85827598657,290853.1932763429,293069.5865543343,811808.1814347691,297423.1989794485,196044.24391424478,255278.3589738825,311904.3086275074,216182.1334747139,211941.79581332623,232099.97499074208,378167.96981009934,465083.2705277324,505391.2352359935,267127.7664877354,337897.13543460914,178987.3268627981,137780.7244851984,234350.58567661466,160479.73104561376,231453.56224139416,188404.98705011327,195123.4250978464,395046.78739785246,268802.9350843046,333618.0280354675,182905.51474511964,265616.1272065973,345097.1085691843,194962.14789045393,233401.3662190664,168777.17162674494,302865.9232471431,336223.0957883293,179177.39608698487
2022-04-01,342430.061206134,753864.2360482085,365288.1954032127,405287.0711647235,558427.84448788,663135.1327315882,558212.7916075451,434737.6974684423,430078.7661478784,573039.0144230741,281997.7642955804,216343.98920344634,426113.8623739211,240929.10543541925,502434.33985957346,424518.93825348566,415524.19581653015,298184.96300773293,299547.8206096612,831896.7401487874,303139.83635379653,199639.65091448606,260827.50013901992,316905.198221275,220267.81378587926,216149.991321495,235916.55691842316,382577.47032352403,473479.90689158253,516314.7235999985,272951.6703742673,343976.02024704433,181646.75821561078,139902.63816895758,238347.82720206,161387.89221845462,235961.0824559393,191368.11975301304,198648.82434304073,402854.6882206127,274060.60542089754,335794.29011713655,184606.78289409485,270827.23303188424,350986.1564591308,197590.75544777067,235382.9050439247,170684.26915433814,306284.4119632842,344320.03408924537,182075.9311533981
2022-05-01,346905.29321736906,764501.6860908876,374180.13071450545,410225.32850860764,567043.5360011627,667395.9156522994,566862.883732841,440678.5701904324,437916.91499915376,583050.3610358309,287184.70931162173,219370.2471253789,436023.8996108735,244232.1510623012,509629.07721946674,433753.33830833394,424109.3118859621,304852.7981997186,305065.4274738983,847216.4744827786,308234.660818804,202569.1053338845,266017.28714610724,321108.7263708468,223585.19857250925,219288.64829479982,238511.86220182377,386728.1419370318,480294.244002067,524779.5645882818,277663.46354430215,349594.5259710625,183861.2740672012,141513.6298861959,241448.73696810895,162315.43218371275,239669.30065166485,194295.85797181237,201758.52908781575,409745.901126618,278880.8407137489,339007.2926667216,185962.0566299098,275118.2075735036,356070.589470705,199846.294331465,237540.83736641286,172251.03132098707,309658.54593830876,351670.18259549834,184445.41582324693
2022-06-01,350648.896163438,770290.4787589372,381903.22012580605,414916.33179021184,573558.0931674455,667398.5918035806,572117.5500102496,445674.2390518661,444277.21984535106,588018.217153129,291730.93367525615,221948.40278087137,443858.3314403829,246979.02571790604,514292.8342989427,441526.65877966833,430195.99630149914,310689.5493762534,309859.0699126748,856288.8493950628,312720.90508731984,205235.49016789199,270853.6464563425,324202.1163475854,226452.5673619931,221616.8787735187,240252.89898336076,389712.3003670343,484662.4398332716,529453.7357897735,281878.4419604491,354416.9603952362,185949.96461954134,143007.54175571736,243876.69854518128,163664.75618821062,242515.8199363237,196853.8047718928,204435.74928062665,415302.28512374015,282833.76383636164,341908.61527124175,187221.32548081537,278766.1572437343,359959.2046318299,202188.38534072414,239827.01075398966,173759.8107215611,313015.5562919013,357513.16064766905,186764.5736839377
